USER	ITEM	SCORE
3443	41260	3
3443	24707	3
3443	17513	3
3444	9054	6
3444	31977	4
3444	43946	3
3444	27636	3
3444	7644	3
3444	7522	3
3444	6296	3
3444	37924	3
3444	12252	3
3444	26712	3
3444	30085	3
3444	22501	2
3444	6589	2
3444	27369	2
3444	38902	2
3444	16150	2
3444	37371	2
3444	15102	2
3444	32439	2
3444	19870	2
3445	39737	3
3445	10787	2
3445	39849	2
3445	35949	2
3445	25054	2
3445	25995	2
3445	28935	2
3445	37241	2
3445	2616	2
3445	5292	2
3445	32023	2
3445	14486	2
3445	38077	2
3445	36397	2
3445	9668	2
3445	17758	2
3445	17639	2
3445	27569	2
3445	27343	2
3445	35161	2
3446	11988	10
3446	4866	7
3446	34079	3
3446	26412	3
3446	23031	3
3446	20743	2
3446	33942	2
3446	43493	2
3446	40115	2
3446	8820	2
3446	29316	2
3446	33228	2
3446	5223	2
3446	16090	2
3446	5402	2
3446	1917	2
3446	24797	2
3446	20550	2
3446	5985	1
3446	41823	1
3447	31245	9
3447	32519	5
3447	10867	4
3447	20423	4
3447	41601	4
3447	33567	4
3447	33848	4
3447	42163	4
3447	12559	4
3447	5363	3
3447	27080	3
3447	2053	3
3447	30548	3
3447	20743	3
3447	15335	2
3447	9050	2
3447	36771	2
3447	33319	2
3447	2932	2
3447	16206	2
3448	4424	5
3448	26476	5
3448	28495	4
3448	33873	4
3448	35447	4
3448	6650	3
3448	33476	3
3448	29877	3
3448	1430	3
3448	28423	3
3448	39855	3
3448	14311	2
3448	10271	2
3448	13469	2
3448	20743	2
3448	22996	2
3448	29773	2
3448	31208	2
3448	19853	2
3448	4193	2
3449	887	11
3449	10335	9
3449	20743	7
3449	30074	6
3449	27779	5
3449	44019	4
3449	31716	4
3449	23904	4
3449	4466	4
3449	25379	4
3449	1850	3
3449	23566	3
3449	9369	3
3449	14823	3
3449	3417	3
3449	19355	3
3449	19907	3
3449	24442	2
3449	1067	2
3449	3330	2
3450	5000	3
3450	11660	2
3450	5004	2
3450	8546	2
3450	18995	1
3450	5690	1
3450	658	1
3450	11512	1
3450	9013	1
3450	39937	1
3450	29333	1
3450	17972	1
3450	5878	1
3450	37779	1
3450	33280	1
3450	32803	1
3450	18806	1
3450	13847	1
3450	2629	1
3450	17563	1
3451	23158	2
3451	7019	2
3451	9440	2
3451	37266	2
3451	13064	2
3451	25295	2
3451	31764	2
3451	41948	1
3451	10528	1
3451	36172	1
3451	44140	1
3451	19837	1
3451	33858	1
3451	33	1
3451	42209	1
3451	38417	1
3451	38426	1
3451	19191	1
3451	29634	1
3451	37316	1
3452	27017	2
3452	15194	2
3452	15771	1
3452	9259	1
3452	14092	1
3452	28591	1
3452	13406	1
3452	22589	1
3452	24922	1
3452	11346	1
3452	11901	1
3452	15691	1
3452	41653	1
3452	43085	1
3452	7332	1
3452	28818	1
3452	2379	1
3452	23417	1
3452	22872	1
3452	43026	1
3453	22546	2
3453	33258	2
3453	38476	2
3453	43768	2
3453	34546	1
3453	561	1
3453	10524	1
3453	3504	1
3453	14001	1
3453	25207	1
3453	19750	1
3453	33548	1
3453	4461	1
3453	34234	1
3453	24926	1
3453	26457	1
3453	27624	1
3453	28177	1
3453	32648	1
3453	15674	1
3454	4255	2
3454	24987	2
3454	32101	2
3454	10595	2
3454	16385	2
3454	11629	1
3454	12364	1
3454	31811	1
3454	41511	1
3454	20845	1
3454	2555	1
3454	9787	1
3454	33033	1
3454	27595	1
3454	7596	1
3454	19895	1
3455	30713	1
3455	7923	1
3455	3836	1
3455	43511	1
3455	30484	1
3455	32596	1
3455	28757	1
3455	11955	1
3455	43043	1
3455	4913	1
3455	3312	1
3455	12932	1
3455	14923	1
3455	42217	1
3455	13370	1
3455	8454	1
3455	4886	1
3455	6111	1
3455	23030	1
3455	23014	1
4168	37156	1
4168	12559	1
4168	9314	1
4168	9966	1
4168	11564	1
4168	33567	1
4168	29319	1
4168	20900	1
4168	33011	1
4168	18578	1
3457	17393	3
3457	23595	2
3457	1484	2
3457	38561	2
3457	816	1
3457	33325	1
3457	24632	1
3457	25304	1
3457	11183	1
3457	2353	1
3457	24528	1
3457	16251	1
3457	11473	1
3457	25927	1
3457	15344	1
3457	2329	1
3457	9936	1
3457	1375	1
3457	13899	1
3457	22752	1
3458	939	1
3458	5793	1
3458	16008	1
3458	33848	1
3458	12560	1
3458	9305	1
3458	23440	1
3459	43255	2
3459	25762	2
3459	21816	2
3459	11644	2
3459	36480	2
3459	31494	1
3459	39011	1
3459	33875	1
3459	42865	1
3459	6699	1
3459	21067	1
3459	25613	1
3459	33506	1
3459	5287	1
3459	35809	1
3459	4446	1
3459	25218	1
3459	30868	1
3459	30039	1
3459	37398	1
3460	12559	3
3460	8297	3
3460	2728	3
3460	40219	2
3460	284	2
3460	1429	2
3460	2368	2
3460	11117	2
3460	39821	1
3460	42493	1
3460	34532	1
3460	22621	1
3460	21965	1
3460	5311	1
3460	34258	1
3460	43201	1
3460	6973	1
3460	17686	1
3460	23900	1
3460	28038	1
3461	35758	3
3461	2389	3
3461	13332	2
3461	20935	2
3461	21929	2
3461	26038	2
3461	34936	2
3461	5429	2
3461	35218	2
3461	15180	2
3461	13826	2
3461	30892	2
3461	9583	1
3461	25703	1
3461	41314	1
3461	26147	1
3461	17798	1
3461	888	1
3461	4799	1
3461	39985	1
3462	22285	3
3462	18407	3
3462	30060	3
3462	29308	2
3462	11486	2
3462	35591	2
3462	35231	1
3462	18154	1
3462	6955	1
3462	8626	1
3462	31888	1
3462	32897	1
3462	26847	1
3462	36201	1
3462	41847	1
3462	4858	1
3462	22652	1
3462	28315	1
3462	18719	1
3462	28880	1
3463	14467	1
3463	24306	1
3463	38089	1
3463	13633	1
3463	30230	1
3463	35733	1
3463	23446	1
3463	30243	1
3463	13930	1
3463	40372	1
3463	4931	1
3463	40458	1
3463	1462	1
3463	15948	1
3463	43885	1
3463	7811	1
3463	23610	1
3463	19147	1
3463	40661	1
3463	19901	1
3464	15216	1
3464	30742	1
3464	19772	1
3464	28799	1
3464	20465	1
3464	35371	1
3464	18351	1
3464	17548	1
3464	17395	1
3464	14200	1
3464	28271	1
3464	11414	1
3464	36485	1
3464	39384	1
3464	31217	1
3464	13018	1
3464	28661	1
3464	43468	1
3464	1776	1
3464	29115	1
3465	39925	4
3465	33387	4
3465	43735	3
3465	9780	3
3465	16123	3
3465	29456	3
3465	11716	3
3465	33895	3
3465	14649	2
3465	8966	2
3465	38303	2
3465	23301	2
3465	21736	2
3465	151	2
3465	20748	2
3465	11468	2
3465	18193	2
3465	41132	2
3465	6915	2
3465	23147	1
3466	16445	2
3466	15331	2
3466	40219	1
3466	27003	1
3466	4055	1
3466	4273	1
3466	14497	1
3466	34822	1
3466	12467	1
3466	3588	1
3466	3818	1
3466	40781	1
3466	44005	1
3466	6213	1
3466	2067	1
3466	15138	1
3466	14694	1
3466	43556	1
3466	16487	1
3466	27204	1
3467	28868	1
3467	40807	1
3467	41110	1
3467	14163	1
3467	11939	1
3467	33868	1
3467	41390	1
3467	23544	1
3467	43751	1
3467	10345	1
3467	3368	1
3467	29678	1
3467	23249	1
3468	6879	4
3468	33921	4
3468	2979	3
3468	38363	3
3468	11306	2
3468	1212	2
3468	36584	2
3468	1747	2
3468	31746	2
3468	20039	2
3468	34641	2
3468	28169	2
3468	23629	2
3468	4224	2
3468	37312	2
3468	1408	2
3468	23209	2
3468	3529	2
3468	29153	2
3468	11981	1
3469	30121	1
3469	23054	1
3469	31710	1
3469	19318	1
3470	12032	2
3470	3898	1
3470	39150	1
3470	13705	1
3470	4110	1
3470	22686	1
3470	29038	1
3470	40371	1
3470	21359	1
3470	31245	1
3470	33848	1
3470	23184	1
3470	19320	1
3470	10517	1
3470	30594	1
3471	11052	1
3471	25789	1
3471	26232	1
3471	9802	1
3471	33300	1
3472	42092	2
3472	29125	2
3472	14510	2
3472	27152	1
3472	30598	1
3472	5969	1
3472	8974	1
3472	38062	1
3472	1962	1
3472	23485	1
3472	1627	1
3472	41560	1
3472	10083	1
3472	33358	1
3472	9991	1
3472	8970	1
3472	32114	1
3472	6044	1
3472	16886	1
3473	43375	1
3473	9307	1
3473	33264	1
3473	5648	1
3473	7310	1
3473	32354	1
3473	2405	1
3473	2993	1
3473	21448	1
3473	24175	1
3473	28056	1
3473	27720	1
3473	9246	1
3473	36696	1
3473	2127	1
3474	33469	2
3474	39271	1
3474	1668	1
3474	24717	1
3474	10670	1
3474	12028	1
3474	18217	1
3474	15210	1
3474	9965	1
3475	31707	2
3475	30364	2
3475	2149	1
3475	2286	1
3475	1258	1
3475	16929	1
3475	10809	1
3475	15759	1
3475	25942	1
3475	21279	1
3475	14606	1
3475	13422	1
3475	1822	1
3475	31461	1
3475	29262	1
3475	14002	1
3475	33049	1
3475	8595	1
3475	38203	1
3475	20694	1
3476	42107	2
3476	28262	2
3476	13962	2
3476	34998	2
3476	17388	2
3476	9848	2
3476	8240	2
3476	29261	1
3476	29450	1
3476	15954	1
3476	10391	1
3476	26907	1
3476	27428	1
3476	35877	1
3476	7462	1
3476	25850	1
3476	32623	1
3476	15387	1
3476	26985	1
3476	37571	1
3477	29125	3
3477	43319	2
3477	36683	2
3477	43226	2
3477	42092	1
3477	32722	1
3477	22149	1
3477	339	1
3477	26566	1
3477	27115	1
3477	38169	1
3477	1181	1
3477	44273	1
3477	10697	1
3477	19481	1
3477	9949	1
3477	10971	1
3477	33847	1
3477	19325	1
3477	7779	1
3478	24142	2
3478	2686	1
3478	24569	1
3478	39651	1
3478	15255	1
3478	4824	1
3478	4997	1
3478	17035	1
3478	38454	1
3478	23457	1
3478	30307	1
3478	17573	1
3478	36396	1
3478	12869	1
3478	12137	1
3478	911	1
3478	26923	1
3478	43635	1
3478	40212	1
3479	11211	3
3479	27869	2
3479	42585	2
3479	36659	2
3479	17188	1
3479	28032	1
3479	2407	1
3479	30910	1
3479	3710	1
3479	38827	1
3479	899	1
3479	15913	1
3479	33136	1
3479	3784	1
3479	43932	1
3479	11252	1
3479	30237	1
3479	29430	1
3479	98	1
3479	31331	1
3480	20789	2
3480	5527	2
3480	18046	1
3480	1014	1
3480	10503	1
3480	9402	1
3480	31939	1
3480	21191	1
3480	6548	1
3480	712	1
3480	7242	1
3480	19921	1
3480	1762	1
3480	28266	1
3480	29028	1
3480	19488	1
3480	37315	1
3480	32878	1
3480	37333	1
3480	40050	1
4021	13070	1
4021	10552	1
4021	6076	1
4021	20243	1
4021	39074	1
4021	32934	1
4021	12025	1
4021	894	1
4021	29225	1
4021	12024	1
4021	20048	1
4021	35862	1
4021	21401	1
4021	32919	1
3914	15920	3
3914	41326	2
3914	3359	2
3914	4546	1
3914	21695	1
3914	14169	1
3914	22655	1
3914	5622	1
3914	29278	1
3914	41224	1
3914	19685	1
3914	12843	1
3914	43291	1
3914	29011	1
3914	20081	1
3914	13295	1
3914	25693	1
3914	31324	1
3914	5040	1
3914	31798	1
3483	14064	1
3483	32735	1
3483	14760	1
3483	6835	1
3483	14280	1
3483	23010	1
3483	19762	1
3483	20172	1
3483	17464	1
3483	18868	1
3483	29004	1
3483	28895	1
3483	35032	1
3483	13793	1
3483	3391	1
3483	43417	1
3483	10855	1
3483	17140	1
3483	19429	1
3484	27868	2
3484	19578	1
3484	9240	1
3484	9056	1
3484	14348	1
3484	22574	1
3485	14704	1
3485	20667	1
3485	40940	1
3485	33770	1
3485	1212	1
3485	30768	1
3485	24469	1
3485	36870	1
3485	20980	1
3485	35528	1
3485	37377	1
3485	28701	1
3485	9307	1
3485	5648	1
3485	36688	1
3485	14284	1
3485	17201	1
3485	13992	1
3485	37313	1
3485	6879	1
4178	1936	2
4178	41825	2
4178	9797	2
4178	3808	1
4178	40000	1
4178	21188	1
4178	17080	1
4178	21172	1
4178	39262	1
4178	9506	1
4178	33619	1
4178	33567	1
4178	11066	1
4178	11627	1
4178	18499	1
4178	1777	1
4178	42728	1
4178	1624	1
4178	29309	1
4178	26123	1
4714	34065	4
4714	41957	3
4714	6446	3
4714	5797	2
4714	27802	1
4714	17356	1
4714	20607	1
4714	17246	1
4714	27501	1
4714	17809	1
4714	17434	1
4714	28826	1
4714	11855	1
4714	33644	1
4714	30296	1
4714	28097	1
4714	24918	1
4714	40486	1
4714	35892	1
4714	39137	1
3488	8308	9
3488	601	6
3488	24997	6
3488	1978	5
3488	10160	5
3488	8855	4
3488	3992	4
3488	38547	4
3488	1021	4
3488	2159	4
3488	40468	3
3488	39071	3
3488	23792	3
3488	33839	3
3488	25720	3
3488	29956	3
3488	18407	3
3488	20581	3
3488	43649	3
3488	41840	3
3489	30137	2
3489	20692	1
3489	41478	1
3489	23908	1
3489	29860	1
3489	14162	1
3489	7086	1
3489	15483	1
3489	4288	1
3489	22593	1
3489	10176	1
3489	14097	1
3489	25963	1
3489	22820	1
3489	34499	1
3489	26009	1
3489	15631	1
3489	37176	1
3489	4190	1
3489	1011	1
3490	13012	6
3490	39643	4
3490	33315	4
3490	20502	4
3490	41459	3
3490	2812	3
3490	41928	3
3490	38507	3
3490	35251	3
3490	1486	3
3490	7859	3
3490	19931	2
3490	22497	2
3490	33977	2
3490	14719	2
3490	36948	2
3490	3090	2
3490	43287	2
3490	15336	2
3490	7377	2
3770	21128	6
3770	12026	4
3770	39835	3
3770	9459	3
3770	28795	3
3770	22280	2
3770	7015	2
3770	26436	2
3770	9429	2
3770	36119	2
3770	29450	2
3770	28078	2
3770	34586	2
3770	21674	2
3770	11121	2
3770	42651	2
3770	35039	2
3770	10255	2
3770	4487	2
3770	44083	2
3492	9449	9
3492	19281	5
3492	29674	5
3492	28536	5
3492	19209	4
3492	16477	4
3492	14512	3
3492	26199	3
3492	37132	3
3492	39759	3
3492	20794	3
3492	10372	2
3492	32270	2
3492	18303	2
3492	37144	2
3492	9963	2
3492	27189	2
3492	38168	2
3492	31871	2
3492	12275	2
3493	7742	5
3493	13617	4
3493	38780	3
3493	4362	2
3493	5795	2
3493	18693	2
3493	2293	2
3493	41632	2
3493	21402	2
3493	10453	2
3493	4863	2
3493	9124	1
3493	22745	1
3493	39699	1
3493	26061	1
3493	1391	1
3493	16685	1
3493	22421	1
3493	9856	1
3493	24366	1
3494	12614	5
3494	16794	4
3494	7860	3
3494	17729	3
3494	491	3
3494	41896	2
3494	22451	2
3494	10117	1
3494	8270	1
3494	38145	1
3494	19407	1
3494	2544	1
3494	31686	1
3494	17642	1
3494	36440	1
3494	6858	1
3494	5712	1
3494	30984	1
3494	6847	1
3494	15079	1
3495	1387	11
3495	25330	8
3495	30978	8
3495	16368	4
3495	25620	4
3495	40877	4
3495	24847	3
3495	13337	3
3495	42441	3
3495	17183	2
3495	37865	2
3495	8589	2
3495	11307	2
3495	40972	2
3495	34588	2
3495	4649	2
3495	5665	2
3495	6056	2
3495	26375	2
3495	37101	2
3496	17531	14
3496	7364	12
3496	12530	12
3496	35195	10
3496	40723	10
3496	29125	10
3496	31642	10
3496	42592	9
3496	20313	8
3496	3292	8
3496	26463	7
3496	16409	7
3496	23656	7
3496	588	7
3496	31836	7
3496	1253	7
3496	19345	6
3496	9985	6
3496	23787	6
3496	42092	6
3497	22164	3
3497	43116	3
3497	563	3
3497	39055	2
3497	19322	2
3497	23554	2
3497	35802	2
3497	15783	1
3497	16121	1
3497	23456	1
3497	9588	1
3497	12316	1
3497	16573	1
3497	35113	1
3497	33286	1
3497	42060	1
3497	3077	1
3497	22412	1
3497	12120	1
3497	14858	1
3498	76	1
3499	11705	2
3499	4745	2
3499	5115	2
3499	8436	1
3499	32751	1
3499	17270	1
3499	26624	1
3499	32224	1
3499	2195	1
3499	23823	1
3499	17932	1
3499	34565	1
3499	1516	1
3499	5984	1
3499	12502	1
3499	18413	1
3499	18870	1
3499	40058	1
3499	136	1
3499	30030	1
3500	24777	4
3500	7743	4
3500	9736	4
3500	44293	3
3500	15086	3
3500	6626	3
3500	11319	3
3500	39781	3
3500	9621	3
3500	34649	3
3500	17805	3
3500	3086	3
3500	18048	3
3500	791	3
3500	27839	2
3500	24530	2
3500	36078	2
3500	35991	2
3500	5990	2
3500	42153	2
3501	8743	2
3501	23833	2
3501	12135	1
3501	30048	1
3501	14893	1
3501	4322	1
3501	14515	1
3501	9807	1
3501	8532	1
3501	31340	1
3501	11282	1
3501	44157	1
3501	43254	1
3501	14936	1
3501	21626	1
3501	17010	1
3501	24872	1
3501	18672	1
3501	30347	1
3501	23231	1
3502	9672	2
3502	903	1
3502	26015	1
3502	36212	1
3502	31253	1
3502	12000	1
3502	30958	1
3502	20682	1
3502	7769	1
3502	32743	1
3503	33567	10
3503	29476	8
3503	18604	7
3503	13912	6
3503	6916	5
3503	29160	5
3503	39825	4
3503	29091	4
3503	14825	3
3503	13458	3
3503	22339	3
3503	33094	3
3503	37126	3
3503	32071	3
3503	11105	3
3503	8166	3
3503	32519	2
3503	34330	2
3503	36381	2
3503	43480	2
3504	28665	8
3504	40470	5
3504	8570	3
3504	23508	3
3504	24267	3
3504	25040	3
3504	5956	3
3504	16926	3
3504	8167	2
3504	15960	2
3504	1513	2
3504	41403	2
3504	8287	2
3504	10335	2
3504	30085	2
3504	7584	2
3504	33726	2
3504	35295	2
3504	15116	2
3504	33507	2
3505	32478	6
3505	39194	5
3505	33188	4
3505	33284	4
3505	8067	4
3505	12121	4
3505	13072	4
3505	5251	3
3505	13345	3
3505	27558	3
3505	29271	3
3505	37092	3
3505	28681	3
3505	1909	3
3505	30621	3
3505	14590	3
3505	28005	3
3505	25420	3
3505	31642	3
3505	20743	3
3506	10657	4
3506	18261	2
3506	26410	2
3506	44211	2
3506	29001	2
3506	32910	2
3506	12298	2
3506	13857	2
3506	14621	2
3506	25862	2
3506	32383	2
3506	32336	2
3506	34419	2
3506	26294	2
3506	25807	2
3506	36966	2
3506	28127	2
3506	41487	2
3506	21798	2
3506	42982	2
3507	37847	3
3507	28867	3
3507	40733	3
3507	7160	2
3507	43310	2
3507	22992	2
3507	21408	2
3507	22379	2
3507	26170	2
3507	40350	2
3507	30090	2
3507	37938	2
3507	32519	2
3507	18653	1
3507	316	1
3507	15602	1
3507	17319	1
3507	31777	1
3507	18794	1
3507	5695	1
3508	41401	4
3508	20743	3
3508	17241	3
3508	24794	3
3508	6858	3
3508	40681	3
3508	7060	3
3508	316	3
3508	36717	2
3508	11608	2
3508	26829	2
3508	20460	2
3508	38810	2
3508	8894	2
3508	13078	2
3508	43265	2
3508	15748	2
3508	1176	2
3508	4210	2
3508	18971	2
3509	27074	5
3509	39024	3
3509	31406	2
3509	8310	2
3509	687	2
3509	30091	1
3509	12720	1
3509	26728	1
3509	30640	1
3509	2556	1
3509	23474	1
3509	37002	1
3509	3830	1
3509	8451	1
3509	29007	1
3509	30305	1
3509	19882	1
3509	38995	1
3509	31228	1
3509	25083	1
3510	13325	3
3510	40809	3
3510	35235	3
3510	38998	2
3510	43937	2
3510	14839	2
3510	38907	2
3510	6094	2
3510	20110	2
3510	6149	2
3510	739	2
3510	4151	2
3510	24009	2
3510	33562	2
3510	29261	2
3510	2159	2
3510	18574	2
3510	1492	1
3510	16173	1
3510	40681	1
3511	29963	2
3511	27444	2
3511	32094	1
3511	34924	1
3511	12797	1
3511	17166	1
3511	21808	1
3511	8230	1
3511	43616	1
3511	42660	1
3511	41980	1
3511	3114	1
3511	39123	1
3511	18944	1
3511	19610	1
3511	27453	1
3511	26052	1
3511	43341	1
3511	38344	1
3511	35652	1
4570	40593	2
4570	8828	2
4570	40071	2
4570	20041	2
4570	1611	2
4570	15093	2
4570	30033	2
4570	39996	2
4570	32543	2
4570	32900	2
4570	7382	2
4570	32125	1
4570	17072	1
4570	40687	1
4570	9275	1
4570	35946	1
4570	33269	1
4570	3667	1
4570	26353	1
4570	44137	1
3864	31972	11
3864	28655	5
3864	10157	4
3864	34482	4
3864	33130	4
3864	30772	3
3864	25734	3
3864	14864	3
3864	41499	3
3864	8286	3
3864	5175	3
3864	18237	2
3864	1909	2
3864	19037	2
3864	43182	2
3864	40701	2
3864	27819	2
3864	28177	2
3864	6832	2
3864	31153	2
3514	28678	6
3514	41240	4
3514	34971	3
3514	29476	2
3514	1069	2
3514	15260	2
3514	13368	2
3514	30872	1
3514	27926	1
3514	25670	1
3514	3855	1
3514	17631	1
3514	12662	1
3514	36992	1
3514	6327	1
3514	39869	1
3514	9192	1
3514	17448	1
3514	32630	1
3514	40919	1
3515	2159	2
3515	25852	1
3515	14862	1
3515	28677	1
3515	21722	1
3515	29570	1
3515	23146	1
3515	38761	1
3515	26156	1
3515	20436	1
3515	36132	1
3515	1549	1
3515	21962	1
3515	25402	1
3515	35173	1
3515	8483	1
3515	39474	1
3516	25429	5
3516	18974	3
3516	30060	2
3516	31198	2
3516	33621	2
3516	35826	2
3516	42029	2
3516	35361	2
3516	24918	2
3516	31834	2
3516	36038	2
3516	33487	2
3516	2411	2
3516	23057	2
3516	42171	2
3516	26737	2
3516	33208	2
3516	32945	2
3516	3593	2
3516	18585	2
3517	2951	13
3517	32519	12
3517	31992	9
3517	16631	8
3517	34330	6
3517	3516	6
3517	27080	6
3517	10867	6
3517	32133	5
3517	29476	5
3517	20423	5
3517	41601	4
3517	18144	4
3517	33567	4
3517	11033	4
3517	25637	4
3517	8468	4
3517	8861	4
3517	14719	3
3517	257	3
3518	25507	6
3518	10028	4
3518	39042	3
3518	26501	3
3518	33121	3
3518	40750	3
3518	19300	2
3518	26248	2
3518	26110	2
3518	30550	2
3518	6234	1
3518	23641	1
3518	40809	1
3518	10818	1
3518	20754	1
3518	24164	1
3518	17220	1
3518	6376	1
3518	29254	1
3518	14020	1
3519	21779	2
3519	22228	1
3519	41164	1
3519	16114	1
3519	28407	1
3519	38174	1
3519	1983	1
3519	38769	1
3519	34910	1
3519	21731	1
3519	32244	1
3519	14463	1
3519	36513	1
3519	7995	1
3519	9590	1
3519	1604	1
3519	40260	1
3519	7058	1
3519	16112	1
3519	30419	1
3520	43790	1
3520	26106	1
3520	27215	1
3520	17472	1
3520	8063	1
3520	27295	1
3520	22425	1
3520	40753	1
3520	7923	1
3520	21083	1
3520	41654	1
3520	258	1
3520	5797	1
3520	38063	1
3520	31415	1
3520	8919	1
3520	27009	1
3520	5027	1
3520	10860	1
3520	9761	1
3521	33567	4
3521	5144	3
3521	29069	3
3521	32216	3
3521	25239	3
3521	39883	3
3521	40447	3
3521	7852	3
3521	41921	2
3521	6916	2
3521	29091	2
3521	29160	2
3521	20801	2
3521	10147	2
3521	10137	2
3521	2205	2
3521	36989	2
3521	15631	2
3521	41698	2
3521	663	2
3522	24229	2
3522	4813	2
3522	25069	2
3522	31853	2
3522	23342	2
3522	30215	1
3522	15991	1
3522	30068	1
3522	5382	1
3522	20881	1
3522	14426	1
3522	12065	1
3523	25591	1
3523	6346	1
3523	3571	1
3523	9420	1
3523	27097	1
3523	5382	1
3523	34625	1
3523	34042	1
3523	10525	1
3524	4818	1
3524	4437	1
3524	28950	1
3524	41899	1
3524	42242	1
3524	39141	1
3524	15916	1
3524	14304	1
3524	18389	1
3524	6308	1
3524	24758	1
3524	35350	1
3524	24295	1
3524	37707	1
3524	10038	1
3524	36942	1
3524	26219	1
3525	15595	3
3525	8944	3
3525	5919	2
3525	39164	2
3525	24233	2
3525	32514	2
3525	40759	2
3525	40366	2
3525	30793	2
3525	19170	2
3525	25299	2
3525	38380	2
3525	34837	1
3525	7109	1
3525	30301	1
3525	30054	1
3525	39015	1
3525	17999	1
3525	41081	1
3525	13962	1
13726	4
37903	4
29506	3
6172	3
35591	2
20055	2
12376	2
27431	2
19128	2
27649	1
36350	1
18689	1
13448	1
28602	1
2855	1
20471	1
10150	1
19719	1
40176	1
22339	1
3526	37059	8
3526	12872	5
3526	37348	4
3526	43568	4
3526	12377	4
3526	15482	3
3526	15288	3
3526	25956	3
3526	17003	3
3526	36795	3
3526	33713	3
3526	11767	3
3526	4741	2
3526	9218	2
3526	26228	2
3526	42397	2
3526	35553	2
3526	11930	2
3526	4267	2
3526	13382	2
3527	42049	7
3527	12330	6
3527	27895	4
3527	23865	3
3527	9900	3
3527	32091	3
3527	31025	2
3527	39715	2
3527	8971	2
3527	33700	2
3527	23851	2
3527	1144	2
3527	29534	2
3527	12256	2
3527	21483	2
3527	8134	2
3527	15821	2
3527	30672	2
3527	19850	2
3527	397	2
3528	34450	3
3528	26774	2
3528	18401	2
3528	1674	2
3528	13369	2
3528	26344	1
3528	23259	1
3528	13102	1
3528	525	1
3528	28969	1
3528	38717	1
3528	39596	1
3528	33628	1
3528	27825	1
3528	13128	1
3528	38141	1
3528	14074	1
3528	41196	1
3528	33527	1
3528	29427	1
3529	5747	3
3529	9101	1
3529	44268	1
3529	24593	1
3529	22486	1
3529	24112	1
3529	15893	1
3529	3700	1
3529	9545	1
3529	5817	1
3529	28171	1
3529	43554	1
3529	37641	1
3529	22331	1
3529	39128	1
3529	10211	1
3529	21089	1
3529	33789	1
3529	35300	1
3529	12436	1
3530	27200	4
3530	30107	4
3530	2366	3
3530	18625	3
3530	35913	3
3530	12121	2
3530	18574	2
3530	6376	2
3530	29706	2
3530	24488	2
3530	3267	2
3530	41909	2
3530	23454	2
3530	15212	2
3530	4801	2
3530	13195	2
3530	25164	2
3530	33124	2
3530	23744	2
3530	31030	2
3531	34137	7
3531	9660	7
3531	11418	4
3531	18156	4
3531	17470	4
3531	36084	3
3531	39535	3
3531	14541	3
3531	44085	3
3531	4880	3
3531	43788	3
3531	2233	2
3531	10375	2
3531	30096	2
3531	33686	2
3531	17449	2
3531	27410	2
3531	38445	2
3531	30554	2
3531	17843	2
3532	4488	3
3532	40155	2
3532	30435	2
3532	2750	2
3532	20278	2
3532	30609	2
3532	34133	2
3532	2414	2
3532	39056	1
3532	43552	1
3532	4944	1
3532	6781	1
3532	27980	1
3532	2578	1
3532	21498	1
3532	36527	1
3532	22384	1
3532	34224	1
3532	3607	1
3532	7744	1
3533	7045	2
3533	34474	1
3533	13748	1
3533	8786	1
3533	11217	1
3533	24535	1
3533	36418	1
3533	27391	1
3533	28483	1
3533	9997	1
3533	36634	1
3533	42254	1
3533	14360	1
3533	3888	1
3533	9238	1
3533	36441	1
3533	20854	1
3533	27569	1
3533	758	1
3533	1366	1
3534	9794	6
3534	5843	4
3534	7967	4
3534	31799	4
3534	38342	3
3534	28935	3
3534	1407	3
3534	12591	3
3534	33875	3
3534	16878	2
3534	21549	2
3534	41602	2
3534	33692	2
3534	40601	2
3534	34150	2
3534	980	2
3534	31777	1
3534	11812	1
3534	39931	1
3534	38709	1
3535	4753	6
3535	5348	4
3535	2263	4
3535	18973	4
3535	23358	3
3535	2183	3
3535	32322	3
3535	1858	3
3535	32563	3
3535	29038	3
3535	23905	2
3535	9400	2
3535	852	2
3535	31100	2
3535	7660	2
3535	7394	2
3535	35055	2
3535	13903	2
3535	39400	2
3535	15286	2
3536	7094	1
3536	15993	1
3536	18049	1
3536	291	1
3536	9435	1
3536	19338	1
3536	8602	1
3536	40529	1
3536	5817	1
3536	9567	1
3536	36684	1
3537	31482	3
3537	39781	3
3537	17805	3
3537	24777	2
3537	13889	2
3537	43933	2
3537	24530	2
3537	34443	2
3537	34292	2
3537	15996	2
3537	34838	2
3537	26489	2
3537	42278	1
3537	2261	1
3537	28881	1
3537	3371	1
3537	16511	1
3537	38902	1
3537	5901	1
3537	30490	1
3538	19639	10
3538	30878	7
3538	34065	6
3538	1700	6
3538	1624	5
3538	40103	5
3538	18782	4
3538	43398	4
3538	20743	4
3538	31245	3
3538	32629	3
3538	8121	3
3538	5969	3
3538	41861	3
3538	13688	3
3538	31079	3
3538	28067	3
3538	29713	2
3538	30157	2
3538	35882	2
3539	3916	4
3539	42285	3
3539	28424	3
3539	11588	2
3539	14692	2
3539	44128	2
3539	26765	2
3539	38168	2
3539	43393	1
